Molecule|Datafile|Disp2 (CCD)|Disp20|Disp21|Disp22 (S) (CCD)|Disp22 (SDQ)|Disp22 (T)|Disp22 (T) (CCD)|Dispersion|Electrostatics|Elst10,r|Elst12,r|Est. Disp22 (T)|Exch-Disp20|Exch-Ind20,r|Exch-Ind22|Exch10|Exch10(S^2)|Exch11(S^2)|Exch12(S^2)|Exchange|Ind20,r|Induction|InteractionEnergy|delta HF,r (2)|delta MP2,r (2)
water#water|0000|-0.00334436942|-0.00361299515|4.117776e-05|-0.00020652474|-5.60704e-05|-0.00052098422|-0.0005461546000000001|-0.00356497216|-0.012030752959999998|-0.01213818047|0.00010742751000000001|-0.0006168012|0.0006325228|0.00216311015|0.00032653786|0.009344512059999999|0.00928739305|0.00012854454|0.0014086370500000001|0.01088169366|-0.0040370940400000005|-0.0034678648500000003|-0.00818189631|-0.00123075928|-8.022962e-05
water#water|0006|-0.0007436806299999999|-0.00080027411|-4.17072e-06|-6.554767000000001e-05|-2.467525e-05|-0.0001333491|-0.00014165494|-0.00091509372|-0.00198824888|-0.00196391069|-2.433819e-05|-0.00015318578|5.686174e-05|0.00012557018|2.8194569999999997e-05|0.00064169631|0.000641359|1.530835e-05|0.00018562438|0.0008426290400000001|-0.00032516406|-0.00029390072|-0.00235461428|-4.869993e-05|-7.9163e-07
water#water|0008|-0.00091340834|-0.0009738577899999999|-1.059694e-05|-8.505701e-05|-3.915344e-05|-0.00016002076|-0.00017066799999999999|-0.0011051229|-0.00346315687|-0.0034338403199999997|-2.931654e-05|-0.00018663127|9.239154e-05|0.00021209455999999998|4.674471e-05|0.00101471191|0.0010138785599999999|1.688455e-05|0.00029999672|0.00133159318|-0.00049642819|-0.00038482699|-0.0036215135799999997|-8.490923e-05|4.708175e-05
water#water|0011|-0.00134717802|-0.00144310266|-9.58529e-06|-0.00013386139999999999|-6.781139999999999e-05|-0.00023881791|-0.00025181070999999997|-0.00161137679|-0.0024720384200000002|-0.00218164771|-0.00029039072|-0.00027953364000000004|0.00016440418|0.00044508330000000003|0.00012889392999999998|0.0018149016399999999|0.00181261367|4.245927e-05|0.0005212151|0.0023785760100000003|-0.00072434692|-0.00033502928|-0.00203986848|-8.494517e-05|0.00011005288
water#water|0012|-0.00122644384|-0.00132487471|1.7808660000000002e-05|-9.590478e-05|-4.408903e-05|-0.00020070862|-0.00021130319|-0.00140518463|-0.00168024088|-0.00154738957|-0.0001328513|-0.00023792827999999998|0.00016765151|0.00041872121|0.00010783862|0.00167337951|0.00167152509|-1.982989e-05|0.00047107351|0.00212462313|-0.00067095386|-0.00023122818|-0.00119203055|-7.514521e-05|0.00016111038
water#water|0016|-0.00163840814|-0.00176298643|6.58227e-06|-0.00010981928|-3.3154799999999996e-05|-0.00027127295|-0.00028684801|-0.00186239001|-0.006994358809999999|-0.00728553855|0.00029117974|-0.00031503733|0.00021896251|0.0005543046|7.578633999999999e-05|0.00288432901|0.0028781097500000003|3.53971e-05|0.00054998158|0.00346970768|-0.00138283949|-0.00134073906|-0.0067277802|-0.00036823475|-3.068942e-05
water#water|0017|-0.00128401722|-0.00138040434|1.83637e-06|-8.898625000000001e-05|-2.7602479999999997e-05|-0.00021727198000000001|-0.00023044213|-0.00148871928|-0.00593994513|-0.006234079409999999|0.00029413428|-0.00025030852999999997|0.0001497654|0.00034340874|4.5075539999999995e-05|0.0018960836800000001|0.00189326401|2.244104e-05|0.00039248336000000003|0.00231100808|-0.00097589351|-0.00097765841|-0.00609531474|-0.00024138124|-2.077298e-05
water#water|0018|-0.00110241378|-0.00118503282|4.207e-07|-7.778189e-05|-2.4483609999999998e-05|-0.00018884813|-0.00020057885|-0.00129285837|-0.00538602917|-0.00567804123|0.00029201206|-0.00021665159|0.00011744669000000001|0.00025326802|3.2171720000000004e-05|0.00145107278|0.0014493710900000002|1.671342e-05|0.00031559801999999997|0.00178338422|-0.00078853622|-0.000804007|-0.00569951032|-0.00018469825000000002|-1.604737e-05
water#water|0019|-0.00103333026|-0.00111082912|6.776999999999999e-08|-7.345955999999999e-05|-2.323172e-05|-0.00017632411|-0.00018751835|-0.0012172691499999998|-0.00517170772|-0.0054620699500000005|0.00029036222|-0.00020336245|0.00010579394|0.00022231186|2.7799190000000002e-05|0.00129376367|0.0012923936199999999|1.471569e-05|0.00028724587000000004|0.00159572522|-0.00072119886|-0.00074037838|-0.00553363003|-0.00016473852|-1.436908e-05
water#water|0020|-0.00105581844|-0.00113497633|1.7136000000000002e-07|-7.486629e-05|-2.365016e-05|-0.00018156737|-0.00019291811|-0.0012421022200000001|-0.0052417276|-0.0055326837|0.0002909561|-0.0002079626|0.00010954595000000001|0.00023218327|2.919004e-05|0.00134421705|0.00134274431|1.535453e-05|0.00029640707|0.00165597866|-0.0007428757099999999|-0.0007609298300000001|-0.005588781|-0.00017113544999999998|-1.489777e-05
water#water|0021|-0.00117656647|-0.0012647550299999999|9.1373e-07|-8.237172e-05|-2.577922e-05|-0.00020038709|-0.00021270409000000002|-0.00137317116|-0.00561370551|-0.0059069455800000005|0.00029324007|-0.00023042819|0.00013035874|0.00028855785|3.719687e-05|0.00162740411|0.0016252909300000001|1.897113e-05|0.00034661334|0.00199298857|-0.0008632496|-0.00087382896|-0.00586771706|-0.00020712116|-1.793479e-05
water#water|0022|-0.00143356661|-0.0015416400699999999|3.5249499999999996e-06|-9.791837999999999e-05|-3.002093e-05|-0.00024021759|-0.00025444678|-0.00164766073|-0.00638827968|-0.0066821549899999996|0.00029387531|-0.00027777108|0.000178049|0.00042689902000000004|5.717431e-05|0.00229472029|0.0022906789299999997|2.7638619999999998e-05|0.00045791444|0.0027802733499999997|-0.00114111346|-0.0011271593|-0.00638282636|-0.00029240269000000004|-2.488788e-05
water#water|0023|-0.00191818153|-0.00206620689|1.209255e-05|-0.00012551689|-3.715818e-05|-0.00031303360000000004|-0.0003302785|-0.00215074932|-0.00781222178|-0.0080963062|0.00028408442|-0.00036534100000000004|0.0002784166|0.00075160892|0.00010476959|0.00376446344|0.0037541933699999997|4.706197e-05|0.0006792048200000001|0.00449073023|-0.00174061|-0.00164759548|-0.0071198363599999995|-0.00048212967|-3.8604159999999996e-05
water#water|0024|-0.00283546115|-0.00306711167|3.9977329999999996e-05|-0.00017333039|-4.873904e-05|-0.00044590354|-0.00046741816|-0.00306451257|-0.0104612678|-0.010704950670000001|0.00024368287|-0.0005264142899999999|0.00049609249|0.00157092874|0.00022488912|0.00716808374|0.00713360241|9.216932999999999e-05|0.0011184348399999999|0.00837868791|-0.0031203250800000003|-0.0027590545400000004|-0.00790614699|-0.00092812164|-5.972994e-05
water#water|0200|-0.00040705554|-0.00043848477|3.82396e-06|-3.394046e-05|-1.608952e-05|-7.087191e-05|-7.535634e-05|-0.00049905509|0.00201691928|0.0022612865700000003|-0.00024436729|-8.155554e-05|2.865689e-05|4.5651240000000004e-05|8.12695e-06|0.00024679294|0.00024674398|-9.49252e-06|9.959736e-05|0.00033689778|-0.00014952949|-8.320338e-05|0.0017715586|-6.44852e-06|4.5616049999999995e-05
water#water|0201|-4.971671e-05|-5.585839e-05|1.9838199999999997e-06|-3.3917e-06|-3.5826e-07|-1.005498e-05|-1.051327e-05|-6.399950999999999e-05|-0.0009319036600000001|-0.00102255869|9.065503e-05|-1.058289e-05|1.7414000000000002e-07|1.7268e-07|3.3500000000000002e-09|1.34723e-06|1.34723e-06|-2.3599999999999997e-09|6.8019e-07|2.02506e-06|-1.8155529999999998e-05|-1.888519e-05|-0.0010127633|-4.3678e-07|-1.1654000000000001e-07
water#water|0202|-4.001111e-05|-4.54975e-05|1.966e-06|-3.31375e-06|-8.9163e-07|-8.797599999999999e-06|-9.06361e-06|-5.2670969999999996e-05|0.00048545795|0.00053554737|-5.008942e-05|-9.14188e-06|7.219e-08|5.313e-08|3.1e-10|5.605e-07|5.605e-07|3.3170000000000005e-08|2.9953e-07|8.932e-07|-1.453061e-05|-1.488417e-05|0.00041879601|1.8022e-07|-5.0172e-07
water#water|0203|-2.8220740000000002e-05|-3.163638e-05|1.1251099999999999e-06|-2.18495e-06|-5.349000000000001e-07|-5.8690399999999995e-06|-6.139880000000001e-06|-3.678808e-05|-0.00060082114|-0.0006627568000000001|6.193566e-05|-6.14273e-06|4.38e-08|3.235e-08|5.4e-10|3.2524e-07|3.2524e-07|4.08e-09|2.1288e-07|5.422e-07|-9.1202e-06|-9.53421e-06|-0.0006466012300000001|-1.4883e-07|-1.4552e-07
water#water|0204|-4.133268e-05|-4.5707530000000005e-05|1.4163299999999999e-06|-3.11798e-06|-9.8594e-07|-8.147639999999999e-06|-8.60379e-06|-5.339633e-05|2.097872e-05|-2.2005259999999998e-05|4.298398e-05|-8.6258e-06|1.6305e-07|1.5264e-07|6.76e-09|1.30665e-06|1.30665e-06|-7.017e-08|9.1353e-07|2.15001e-06|-1.13169e-05|-1.155373e-05|-4.1821329999999994e-05|1.327e-08|9.195e-08
water#water|0205|-2.1035e-05|-2.429702e-05|1.36665e-06|-1.32556e-06|1.8503e-07|-4.49161e-06|-4.60417e-06|-2.709843e-05|-0.00013482377000000002|-0.00016321529|2.839152e-05|-4.62929e-06|7.4200000000000004e-09|3.9e-09|9.999999999999999e-11|4.588e-08|4.588e-08|3.1e-10|2.7569999999999998e-08|7.376e-08|-4.94699e-06|-5.36838e-06|-0.00016721681999999998|-7.208999999999999e-08|-2.3226e-07
water#water|0206|-1.221969e-05|-1.406186e-05|8.812400000000001e-07|-8.4456e-07|-1.3777e-07|-2.6249e-06|-2.69043e-06|-1.583983e-05|-0.00037382371|-0.00041369097999999997|3.986727e-05|-2.70968e-06|1.75e-09|8.2e-10|-1.0000000000000001e-11|9.62e-09|9.62e-09|2.0000000000000002e-11|7.34e-09|1.698e-08|-3.8953199999999995e-06|-3.88978e-06|-0.00039353634|-3.173e-08|-5.05e-09
water#water|0208|-8.09349e-06|-9.330609999999999e-06|5.338800000000001e-07|-6.405500000000001e-07|-1.4614e-07|-1.80904e-06|-1.85553e-06|-1.065085e-05|0.00021220408|0.00023917641|-2.6972340000000002e-05|-1.86919e-06|4.1e-10|2.4e-10|-0.0|1.13e-09|1.13e-09|1.6999999999999998e-10|6.3e-10|1.92e-09|-3.09615e-06|-3.14706e-06|0.00019840808|-6.5699999999999994e-09|-5.096e-08
water#water|0209|-1.995517e-05|-2.224424e-05|7.996900000000001e-07|-1.48526e-06|-3.5899999999999997e-07|-4.057189999999999e-06|-4.260810000000001e-06|-2.58771e-05|0.00020199401|0.00020466615|-2.67214e-06|-4.24142e-06|1.762e-08|1.2850000000000001e-08|1.9000000000000002e-10|1.3723000000000002e-07|1.3723000000000002e-07|-6.32e-09|1.115e-07|2.4242e-07|-4.31768e-06|-4.33659e-06|0.00017202274|3.3130000000000006e-08|3e-11
water#water|0211|-5.614922e-05|-6.363389999999999e-05|2.02305e-06|-4.67387e-06|-9.5489e-07|-1.2350130000000001e-05|-1.280973e-05|-7.400876000000001e-05|0.0011096067999999998|0.00122379405|-0.00011418725|-1.288902e-05|1.83e-07|1.4236e-07|2.7300000000000003e-09|1.61111e-06|1.6111000000000001e-06|9.739e-08|6.6656e-07|2.37506e-06|-2.587822e-05|-2.647423e-05|0.00101149887|1.07245e-06|-1.31725e-06
water#water|0212|-0.00015961852000000003|-0.00017334985|1.50554e-06|-1.5990350000000002e-05|-7.96556e-06|-3.166343e-05|-3.347158e-05|-0.00020797136999999998|-0.00030490309|-0.00036385739|5.89543e-05|-3.456326e-05|4.17451e-06|5.39597e-06|7.6519e-07|3.416723e-05|3.416591e-05|2.901e-07|1.8194390000000003e-05|5.265172e-05|-3.310769e-05|-2.4111460000000002e-05|-0.00048433421|-9.9847e-07|8.52848e-06
water#water|0213|-8.200557e-05|-9.015961999999999e-05|2.1211e-06|-6.436319999999999e-06|-2.0961299999999997e-06|-1.5688080000000002e-05|-1.663118e-05|-0.00010543078|5.864738e-05|6.826843000000001e-05|-9.62105e-06|-1.691624e-05|9.4428e-07|9.5682e-07|5.583e-08|7.6208e-06|7.62073e-06|-2.9239e-07|4.565890000000001e-06|1.18943e-05|-2.018065e-05|-1.821988e-05|-5.310898e-05|-7.438999999999999e-08|2.2001e-06
water#water|0214|-3.0697430000000004e-05|-3.47269e-05|1.7096100000000002e-06|-2.08505e-06|-4.0196e-07|-6.303150000000001e-06|-6.54028e-06|-3.955149e-05|-0.00038775758|-0.00045566954|6.791196e-05|-6.57108e-06|4.928e-08|3.306e-08|3.1e-10|3.6435999999999996e-07|3.6435999999999996e-07|-1.379e-08|2.4553999999999996e-07|5.9611e-07|-1.021101e-05|-1.028523e-05|-0.00043699819|-7.25e-09|-4.68e-09
water#water|0215|-4.228802e-05|-4.7209109999999996e-05|1.30455e-06|-3.1661100000000003e-06|-4.42e-07|-8.552459999999999e-06|-8.98957e-06|-5.482378e-05|-0.00036119758|-0.00039261071|3.1413129999999994e-05|-9.03176e-06|1.2372e-07|1.2694e-07|6.82e-09|9.2854e-07|9.2854e-07|7.21e-09|5.4716e-07|1.4829e-06|-9.69208e-06|-1.0683460000000001e-05|-0.00042522192|-1.9617e-07|-4.0843999999999997e-07
water#water|0216|-6.0652320000000003e-05|-6.921560000000001e-05|4.37394e-06|-3.50513e-06|-3.8212e-07|-1.20744e-05|-1.2412660000000001e-05|-7.685923e-05|0.00048503814|0.00054621108|-6.117293e-05|-1.2616189999999999e-05|2.6785999999999996e-07|2.4679999999999996e-07|1.2800000000000001e-09|1.97995e-06|1.97995e-06|-1.4863e-07|1.15905e-06|2.99037e-06|-1.8533560000000002e-05|-1.788792e-05|0.00039328137000000003|1.9783999999999998e-07|2.9547e-07
water#water|0217|-3.181954e-05|-3.5439819999999994e-05|1.1506100000000001e-06|-2.6215000000000002e-06|-8.3729e-07|-6.55131e-06|-6.8702700000000005e-06|-4.160688e-05|0.00010126851|0.00011122150999999999|-9.953e-06|-6.89795e-06|6.796000000000001e-08|6.031e-08|2.45e-09|5.2226e-07|5.2226e-07|1.97e-09|3.7139e-07|8.9563e-07|-7.426280000000001e-06|-7.99707e-06|5.256019e-05|-5.114e-08|-2.8026e-07
water#water|0218|-1.411765e-05|-1.599838e-05|6.4009e-07|-1.03153e-06|-6.991e-08|-2.99143e-06|-3.1113500000000003e-06|-1.837331e-05|-0.00031286076000000004|-0.00034886865|3.6007890000000004e-05|-3.1033e-06|3.5700000000000003e-09|2.74e-09|7e-11|2.261e-08|2.261e-08|6.3e-10|1.6659999999999998e-08|3.99e-08|-2.75773e-06|-2.99942e-06|-0.00033419358999999996|-4.769e-08|-1.2218999999999998e-07
water#water|0219|-1.200704e-05|-1.362941e-05|6.0895e-07|-8.609e-07|-6.867e-08|-2.539e-06|-2.6346899999999997e-06|-1.559413e-05|2.165523e-05|2.599648e-05|-4.3412399999999995e-06|-2.6292500000000003e-06|2.1500000000000002e-09|1.15e-09|-1.0000000000000001e-11|1.351e-08|1.351e-08|6e-11|1.089e-08|2.447e-08|-2.20345e-06|-2.18442e-06|3.90115e-06|-1.337e-08|1.308e-08
water#water|0220|-1.7524439999999997e-05|-1.957154e-05|6.987300000000001e-07|-1.29207e-06|-2.5579e-07|-3.58165e-06|-3.75812e-06|-2.272598e-05|-2.740855e-05|-5.185266e-05|2.4444110000000003e-05|-3.73632e-06|1.095e-08|7.49e-09|1.5e-10|8.326999999999999e-08|8.326999999999999e-08|-3.1999999999999997e-09|6.841e-08|1.4848e-07|-3.3343700000000002e-06|-3.39949e-06|-5.338554e-05|1.2579999999999999e-08|-1.862e-08
water#water|0222|-0.00022265609999999998|-0.00024274719999999999|2.4661499999999997e-06|-2.304627e-05|-1.199934e-05|-4.486441e-05|-4.707615e-05|-0.00029040506|-0.00046868163|-0.00044625869|-2.242293e-05|-4.9249420000000005e-05|6.9746399999999995e-06|1.061469e-05|1.5118899999999998e-06|6.117653e-05|6.117237e-05|2.07316e-06|2.7797970000000002e-05|9.104764999999999e-05|-6.0215270000000004e-05|-5.2843700000000004e-05|-0.0007208827399999999|-2.33804e-06|6.1597e-06
water#water|0223|-7.865202e-05|-8.80687e-05|2.93442e-06|-7.56409e-06|-3.4543299999999997e-06|-1.6918889999999998e-05|-1.754004e-05|-0.00010428724|0.00048053817999999996|0.00057217044|-9.163226e-05|-1.79569e-05|5.4502e-07|5.8383e-07|1.8280000000000002e-08|4.4413300000000006e-06|4.441299999999999e-06|2.7488000000000004e-07|2.38965e-06|7.105860000000001e-06|-2.32716e-05|-2.426048e-05|0.00035909632|2.4024e-07|-1.10253e-06
water#water|0224|-4.397787e-05|-4.935322e-05|2.0600699999999996e-06|-3.18106e-06|-8.240399999999999e-07|-8.93031e-06|-9.31159e-06|-5.679174e-05|-0.00017863899|-0.00019755131|1.891232e-05|-9.38305e-06|1.5086000000000002e-07|1.1629999999999999e-07|2.2000000000000003e-09|1.13528e-06|1.13528e-06|-3.03e-08|7.175499999999999e-07|1.82253e-06|-1.4485889999999999e-05|-1.479434e-05|-0.00024840254|-1.4216e-07|-1.096e-08
water#water|0225|-6.044649e-05|-6.702328e-05|2.3176400000000003e-06|-4.43752e-06|-1.41107e-06|-1.176608e-05|-1.238738e-05|-7.765044000000001e-05|8.820028000000001e-05|3.837097e-05|4.982931e-05|-1.2527389999999999e-05|4.2246e-07|3.8415e-07|1.9360000000000003e-08|3.3756699999999997e-06|3.37566e-06|-1.9711e-07|2.15501e-06|5.3335700000000005e-06|-1.774332e-05|-1.771931e-05|-1.8358999999999999e-06|2.284e-08|4.9199e-07
water#water|0226|-2.241539e-05|-2.50721e-05|8.598e-07|-1.78328e-06|-4.7675000000000003e-07|-4.67449e-06|-4.8965e-06|-2.929563e-05|-0.00021115086|-0.00021508648|3.93562e-06|-4.88757e-06|2.274e-08|1.445e-08|1.6000000000000002e-10|1.6669e-07|1.6669e-07|2.52e-09|1.1951e-07|2.8873e-07|-6.13223e-06|-6.33489e-06|-0.00024649266|-6.815e-08|-8.220000000000001e-08
water#water|0227|-3.3838010000000004e-05|-3.836263e-05|1.84201e-06|-2.43606e-06|-4.4958e-07|-7.038919999999999e-06|-7.28409e-06|-4.381194e-05|-0.00065523865|-0.0007361934799999999|8.095482e-05|-7.34234e-06|6.022e-08|4.758e-08|1.3e-10|4.3376e-07|4.3376e-07|-2.66e-09|2.8760999999999997e-07|7.187199999999999e-07|-9.01787e-06|-8.996399999999999e-06|-0.00070732827|-9.032e-08|8.92e-08
water#water|0228|-1.803435e-05|-2.0241189999999998e-05|8.367e-07|-1.26205e-06|-2.1502e-07|-3.68399e-06|-3.85188e-06|-2.329323e-05|0.00016647445|0.00019954298|-3.306853e-05|-3.83351e-06|1.139e-08|7.27e-09|7e-11|8.255999999999999e-08|8.255999999999999e-08|-3.96e-09|6.655000000000001e-08|1.4515e-07|-4.14175e-06|-4.149199999999999e-06|0.00013917716999999998|2.987e-08|-7.500000000000001e-09
water#water|0229|-2.359061e-05|-2.6225330000000003e-05|7.7553e-07|-1.94345e-06|-5.657499999999999e-07|-4.86681e-06|-5.1161899999999995e-06|-3.087624e-05|0.00036600179|0.00041614304|-5.014125e-05|-5.10936e-06|2.898e-08|2.1630000000000002e-08|5.8e-10|2.2008999999999998e-07|2.2008999999999998e-07|4.3e-10|1.6958000000000001e-07|3.901e-07|-4.12171e-06|-4.281799999999999e-06|0.00033123384999999997|1.571e-08|-8.698e-08
water#water|0231|-9.05388e-06|-1.0466309999999999e-05|6.304e-07|-5.5877e-07|8.179e-08|-1.9265e-06|-1.97469e-06|-1.164343e-05|0.0001691937|0.00019071866|-2.152495e-05|-1.98166e-06|4.5e-10|3.3999999999999996e-10|0.0|2.11e-09|2.11e-09|-4.9999999999999995e-11|1.77e-09|3.829999999999999e-09|-1.49331e-06|-1.5278399999999998e-06|0.00015602627|-5.57e-09|-2.6259999999999998e-08
water#water|0233|-6.912557e-05|-7.758286000000001e-05|2.02043e-06|-5.83758e-06|-1.31897e-06|-1.469553e-05|-1.532635e-05|-9.075495e-05|0.00052053099|0.00056584793|-4.531694e-05|-1.549618e-05|3.6958e-07|3.8261e-07|1.361e-08|3.1337299999999997e-06|3.13371e-06|1.504e-07|1.50076e-06|4.78489e-06|-2.294077e-05|-2.4137849999999998e-05|0.00041042308|5.917599999999999e-07|-1.36911e-06
water#water|0234|-0.00015330963|-0.00016659833|1.4480000000000002e-06|-1.4338429999999999e-05|-6.25728e-06|-2.9702969999999998e-05|-3.15102e-05|-0.00019831103999999998|0.00107192055|0.00119052764|-0.00011860709|-3.2512069999999994e-05|3.82722e-06|4.735890000000001e-06|6.9953e-07|3.161272e-05|3.1611640000000004e-05|-2.5693e-07|1.663756e-05|4.799334e-05|-3.1639599999999994e-05|-2.4648819999999998e-05|0.0008969540299999999|-6.6272e-07|6.8915e-06
water#water|0235|-4.337037e-05|-4.80426e-05|1.14045e-06|-3.7362e-06|-1.2239900000000002e-06|-8.86545e-06|-9.34482e-06|-5.68643e-05|-0.0005126058700000001|-0.00056450206|5.189619e-05|-9.412049999999999e-06|1.6324e-07|1.6252e-07|7.37e-09|1.23808e-06|1.23807e-06|2.794e-08|7.8648e-07|2.05249e-06|-1.0066399999999999e-05|-1.086781e-05|-0.00057828549|-2.1705e-07|-2.9778999999999997e-07
water#water|0236|-2.8706079999999998e-05|-3.2812580000000004e-05|1.94443e-06|-2.1032e-06|-6.4364e-07|-6.12287e-06|-6.28924e-06|-3.731381e-05|-0.00054600464|-0.00061973695|7.373231e-05|-6.3647499999999995e-06|3.3170000000000005e-08|2.11e-08|-1.5e-10|2.3722e-07|2.3722e-07|1.98e-09|1.4778e-07|3.8699e-07|-1.1751380000000001e-05|-1.1828719999999999e-05|-0.00059476017|-1.5806e-07|-2.613e-08
water#water|0237|-2.3286810000000003e-05|-2.650413e-05|1.13398e-06|-1.80421e-06|-2.6401e-07|-5.0338800000000005e-06|-5.206910000000001e-06|-3.048091e-05|0.00022682167|0.00022240288999999998|4.418779999999999e-06|-5.2259e-06|1.565e-08|1.028e-08|-9e-11|1.1102000000000001e-07|1.1102000000000001e-07|4.21e-09|7.195e-08|1.8718e-07|-6.28695e-06|-6.1747e-06|0.00019035324|7.216999999999999e-08|-2.262e-08
water#water|0238|-3.285088e-05|-3.687652e-05|1.45024e-06|-2.90091e-06|-1.12239e-06|-7.03041e-06|-7.29624e-06|-4.333377e-05|0.00032248947|0.00036730131999999997|-4.481185e-05|-7.366540000000001e-06|6.308999999999999e-08|5.745e-08|6.6e-10|4.8088e-07|4.8087e-07|1.927e-08|3.3496e-07|8.3511e-07|-7.68858e-06|-7.93326e-06|0.00027205755|1.537e-08|-2.2955e-07
water#water|0239|-3.008298e-05|-3.367132e-05|1.2727000000000001e-06|-2.29754e-06|-5.777e-07|-6.16075e-06|-6.43966e-06|-3.907742e-05|-5.607394e-05|-7.007064e-05|1.3996700000000001e-05|-6.45873e-06|5.422e-08|4.7240000000000005e-08|1.44e-09|4.0138e-07|4.0138e-07|-6.98e-09|2.9101e-07|6.8541e-07|-6.52043e-06|-6.84859e-06|-0.00010131455|-5.5e-08|-1.2315000000000001e-07
water#water|0240|-1.801655e-05|-2.024645e-05|7.2621e-07|-1.35805e-06|-1.9787e-07|-3.75802e-06|-3.92727e-06|-2.345407e-05|-0.00033144165|-0.00034958627|1.814461e-05|-3.91308e-06|9.84e-09|6.48e-09|9.999999999999999e-11|6.826e-08|6.826e-08|9.3e-10|5.1490000000000006e-08|1.2068e-07|-3.33184e-06|-3.45664e-06|-0.00035823167999999997|-1.902e-08|-6.159e-08
water#water|0242|-1.304452e-05|-1.472705e-05|6.4253e-07|-9.305999999999999e-07|-1.3203e-07|-2.72193e-06|-2.83476e-06|-1.691215e-05|-0.00012257416|-0.00013752881|1.495465e-05|-2.82334e-06|3.36e-09|1.6300000000000002e-09|-1.0000000000000001e-11|2.36e-08|2.36e-08|-4.1e-10|1.921e-08|4.241e-08|-2.9260499999999997e-06|-2.87115e-06|-0.00014231504|-4.91e-09|3.7339999999999996e-08
water#water|0244|-6.627021e-05|-7.439124e-05|2.00986e-06|-5.6349e-06|-1.4189700000000001e-06|-1.414823e-05|-1.475173e-05|-8.713074e-05|0.00060578266|0.0006737884299999999|-6.800577e-05|-1.491543e-05|3.2603e-07|3.3062e-07|1.005e-08|2.83052e-06|2.83051e-06|1.4214e-07|1.30857e-06|4.2812199999999995e-06|-2.418311e-05|-2.5947879999999998e-05|0.00049698526|1.166e-07|-1.4867299999999999e-06
water#water|0245|-5.931137e-05|-6.627187e-05|2.97882e-06|-3.92923e-06|-1.16383e-06|-1.158326e-05|-1.211384e-05|-7.566616e-05|0.0005042899899999999|0.00054435868|-4.0068680000000003e-05|-1.2236000000000001e-05|3.709e-07|3.1134000000000003e-07|7.570000000000001e-09|2.9043300000000003e-06|2.90432e-06|-2.2785000000000002e-07|1.80194e-06|4.478420000000001e-06|-2.1676890000000002e-05|-2.119903e-05|0.00041190321|2.4575e-07|4.3997e-07
water#water|0246|-5.413276e-05|-5.964824e-05|1.25555e-06|-4.52095e-06|-1.41578e-06|-1.074076e-05|-1.136881e-05|-7.04732e-05|0.00010526597999999999|0.00013725762|-3.1991650000000004e-05|-1.146909e-05|3.2024e-07|3.3295e-07|1.5000000000000002e-08|2.4868199999999998e-06|2.48681e-06|-2.456e-08|1.62338e-06|4.08564e-06|-1.059985e-05|-1.016477e-05|2.871365e-05|-8.685e-08|6.5139e-07
water#water|0247|-3.570374e-05|-4.0529570000000004e-05|2.17468e-06|-2.2461e-06|-2.7659e-07|-7.2451499999999996e-06|-7.4953e-06|-4.568766e-05|-0.00022830660999999998|-0.0002548226|2.6516e-05|-7.5464499999999996e-06|6.918e-08|5.3569999999999996e-08|1.5e-10|4.9916e-07|4.9916e-07|-2.8039999999999998e-08|3.2867e-07|7.9978e-07|-1.116741e-05|-1.1035110000000001e-05|-0.00028422960000000003|-1.077e-08|1.1998e-07
water#water|0248|-2.362071e-05|-2.703595e-05|1.32314e-06|-1.7785500000000001e-06|-2.3756e-07|-5.12828e-06|-5.2792e-06|-3.085931e-05|9.313603e-05|9.283180000000001e-05|3.0423e-07|-5.3168e-06|1.321e-08|9.54e-09|3e-11|8.912e-08|8.912e-08|3.950000000000001e-09|5.307e-08|1.4614e-07|-6.62497e-06|-6.6486999999999995e-06|5.577417e-05|1.8235e-07|-1.9265999999999998e-07
water#water|0249|-2.26962e-05|-2.580957e-05|1.21496e-06|-1.83836e-06|-4.7658e-07|-4.91619e-06|-5.07397e-06|-2.979841e-05|-3.201648e-05|-3.609439e-05|4.077909999999999e-06|-5.11484e-06|1.515e-08|1.096e-08|1.0000000000000001e-11|1.0656e-07|1.0656e-07|5.59e-09|7.185e-08|1.84e-07|-6.05874e-06|-6.24102e-06|-6.787191e-05|1.7569999999999998e-08|-2.0268e-07
water#water|0250|-1.7555189999999997e-05|-1.961201e-05|7.0995e-07|-1.27126e-06|-2.437e-07|-3.58301e-06|-3.7596999999999998e-06|-2.273375e-05|-0.00027587499|-0.00032402113|4.814614e-05|-3.73414e-06|1.099e-08|7.33e-09|1.6000000000000002e-10|8.175e-08|8.175e-08|-3.2600000000000003e-09|6.596e-08|1.4445e-07|-3.76852e-06|-3.85868e-06|-0.00030232297|1.172e-08|-2.4729999999999997e-08
water#water|0251|-1.4042439999999999e-05|-1.5873100000000002e-05|6.2259e-07|-1.0550500000000002e-06|-1.2465999999999998e-07|-2.97759e-06|-3.09961e-06|-1.8309760000000003e-05|-0.0001195461|-0.00013083717|1.129107e-05|-3.0895300000000002e-06|3.86e-09|2.23e-09|4.9999999999999995e-11|2.416e-08|2.416e-08|6.1e-10|1.815e-08|4.292e-08|-2.6246e-06|-2.8299699999999996e-06|-0.00014064291|-3.169e-08|-1.1739999999999999e-07
